Color,Fruit,Quality,Days,ID,search_query,Description,image_path
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_50.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_51.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_52.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_53.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_54.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_55.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_56.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_57.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_58.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_59.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_60.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_61.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_62.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_63.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_64.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_65.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_66.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_67.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_68.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_69.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_70.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_71.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_72.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_73.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_74.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_75.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_76.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_77.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_78.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_79.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_80.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_81.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_82.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_83.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_84.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_85.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_86.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_87.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_88.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_89.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_90.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_91.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_92.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_93.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_94.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_95.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_96.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_97.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_98.jpg
purple-black,Avocado,3,0,3,purple-black Avocado ripe,ripe,./fruit_images/purple-black_Avocado_ripe_99.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_0.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_1.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_2.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_3.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_4.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_5.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_6.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_7.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_8.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_9.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_10.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_11.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_12.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_13.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_14.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_15.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_16.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_17.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_18.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_19.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_20.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_21.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_22.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_23.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_24.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_25.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_26.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_27.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_28.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_29.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_30.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_31.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_32.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_33.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_34.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_35.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_36.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_37.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_38.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_39.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_40.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_41.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_42.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_43.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_44.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_45.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_46.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_47.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_48.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_49.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_50.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_51.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_52.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_53.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_54.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_55.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_56.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_57.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_58.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_59.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_60.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_61.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_62.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_63.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_64.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_65.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_66.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_67.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_68.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_69.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_70.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_71.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_72.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_73.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_74.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_75.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_76.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_77.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_78.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_79.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_80.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_81.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_82.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_83.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_84.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_85.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_86.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_87.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_88.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_89.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_90.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_91.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_92.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_93.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_94.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_95.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_96.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_97.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_98.jpg
black,Avocado,0,0,4,black Avocado spoilt,spoilt,./fruit_images/black_Avocado_spoilt_99.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_0.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_1.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_2.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_3.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_4.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_5.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_6.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_7.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_8.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_9.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_10.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_11.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_12.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_13.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_14.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_15.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_16.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_17.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_18.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_19.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_20.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_21.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_22.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_23.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_24.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_25.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_26.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_27.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_28.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_29.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_30.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_31.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_32.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_33.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_34.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_35.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_36.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_37.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_38.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_39.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_40.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_41.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_42.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_43.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_44.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_45.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_46.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_47.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_48.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_49.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_50.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_51.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_52.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_53.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_54.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_55.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_56.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_57.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_58.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_59.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_60.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_61.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_62.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_63.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_64.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_65.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_66.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_67.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_68.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_69.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_70.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_71.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_72.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_73.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_74.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_75.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_76.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_77.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_78.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_79.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_80.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_81.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_82.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_83.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_84.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_85.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_86.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_87.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_88.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_89.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_90.jpg
green,Banana,1,7,5,green Banana not ripe,not ripe,./fruit_images/green_Banana_not_ripe_91.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_0.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_1.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_2.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_3.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_4.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_5.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_6.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_7.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_8.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_9.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_10.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_11.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_12.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_13.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_14.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_15.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_16.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_17.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_18.jpg
